date,client,channel,campaign_name,spend,impressions,clicks,conversions,conversion_value
2025-12-19,Clinica Vantia,Organic Search,Organic Search,0.0,349,7,0,0.0
2025-12-20,Clinica Vantia,Organic Search,Organic Search,0.0,384,5,0,0.0
2025-12-21,Clinica Vantia,Organic Search,Organic Search,0.0,277,8,0,0.0
2025-12-22,Clinica Vantia,Organic Search,Organic Search,0.0,264,7,1,50.7
2025-12-23,Clinica Vantia,Organic Search,Organic Search,0.0,270,15,1,49.93
2025-12-24,Clinica Vantia,Organic Search,Organic Search,0.0,339,14,0,0.0
2025-12-25,Clinica Vantia,Organic Search,Organic Search,0.0,355,8,0,0.0
2025-12-26,Clinica Vantia,Organic Search,Organic Search,0.0,284,11,0,0.0
2025-12-27,Clinica Vantia,Organic Search,Organic Search,0.0,336,17,1,44.42
2025-12-28,Clinica Vantia,Organic Search,Organic Search,0.0,305,6,0,0.0
2025-12-29,Clinica Vantia,Organic Search,Organic Search,0.0,304,8,0,0.0
2025-12-30,Clinica Vantia,Organic Search,Organic Search,0.0,271,5,0,0.0
2025-12-31,Clinica Vantia,Organic Search,Organic Search,0.0,243,12,0,0.0
2026-01-01,Clinica Vantia,Organic Search,Organic Search,0.0,303,6,0,0.0
2026-01-02,Clinica Vantia,Organic Search,Organic Search,0.0,235,4,0,0.0
2026-01-03,Clinica Vantia,Organic Search,Organic Search,0.0,348,16,0,0.0
2026-01-04,Clinica Vantia,Organic Search,Organic Search,0.0,285,14,0,0.0
2026-01-05,Clinica Vantia,Organic Search,Organic Search,0.0,296,5,0,0.0
2026-01-06,Clinica Vantia,Organic Search,Organic Search,0.0,210,6,1,36.59
2026-01-07,Clinica Vantia,Organic Search,Organic Search,0.0,260,9,0,0.0
2026-01-08,Clinica Vantia,Organic Search,Organic Search,0.0,261,9,0,0.0
2026-01-09,Clinica Vantia,Organic Search,Organic Search,0.0,322,21,0,0.0
2026-01-10,Clinica Vantia,Organic Search,Organic Search,0.0,271,10,0,0.0
2026-01-11,Clinica Vantia,Organic Search,Organic Search,0.0,322,3,0,0.0
2026-01-12,Clinica Vantia,Organic Search,Organic Search,0.0,304,15,1,47.22
2026-01-13,Clinica Vantia,Organic Search,Organic Search,0.0,281,15,0,0.0
2026-01-14,Clinica Vantia,Organic Search,Organic Search,0.0,283,9,0,0.0
2026-01-15,Clinica Vantia,Organic Search,Organic Search,0.0,298,10,1,60.39
2026-01-16,Clinica Vantia,Organic Search,Organic Search,0.0,318,16,0,0.0
2026-01-17,Clinica Vantia,Organic Search,Organic Search,0.0,365,11,0,0.0
2026-01-18,Clinica Vantia,Organic Search,Organic Search,0.0,317,8,0,0.0
2026-01-19,Clinica Vantia,Organic Search,Organic Search,0.0,383,10,0,0.0
2026-01-20,Clinica Vantia,Organic Search,Organic Search,0.0,340,15,0,0.0
2026-01-21,Clinica Vantia,Organic Search,Organic Search,0.0,309,5,0,0.0
2026-01-22,Clinica Vantia,Organic Search,Organic Search,0.0,328,17,1,45.36
2026-01-23,Clinica Vantia,Organic Search,Organic Search,0.0,274,7,1,61.19
2026-01-24,Clinica Vantia,Organic Search,Organic Search,0.0,290,14,0,0.0
2026-01-25,Clinica Vantia,Organic Search,Organic Search,0.0,278,13,0,0.0
2026-01-26,Clinica Vantia,Organic Search,Organic Search,0.0,287,7,0,0.0
2026-01-27,Clinica Vantia,Organic Search,Organic Search,0.0,311,4,0,0.0
2026-01-28,Clinica Vantia,Organic Search,Organic Search,0.0,291,5,0,0.0
2026-01-29,Clinica Vantia,Organic Search,Organic Search,0.0,246,7,0,0.0
2026-01-30,Clinica Vantia,Organic Search,Organic Search,0.0,328,21,0,0.0
2026-01-31,Clinica Vantia,Organic Search,Organic Search,0.0,294,5,0,0.0
2026-02-01,Clinica Vantia,Organic Search,Organic Search,0.0,338,7,0,0.0
2026-02-02,Clinica Vantia,Organic Search,Organic Search,0.0,286,13,0,0.0
2026-02-03,Clinica Vantia,Organic Search,Organic Search,0.0,358,13,0,0.0
2026-02-04,Clinica Vantia,Organic Search,Organic Search,0.0,270,14,0,0.0
2026-02-05,Clinica Vantia,Organic Search,Organic Search,0.0,308,8,2,61.42
2026-02-06,Clinica Vantia,Organic Search,Organic Search,0.0,309,10,0,0.0
2026-02-07,Clinica Vantia,Organic Search,Organic Search,0.0,332,11,1,34.17
2026-02-08,Clinica Vantia,Organic Search,Organic Search,0.0,315,12,0,0.0
2026-02-09,Clinica Vantia,Organic Search,Organic Search,0.0,335,8,0,0.0
2026-02-10,Clinica Vantia,Organic Search,Organic Search,0.0,297,12,0,0.0
2026-02-11,Clinica Vantia,Organic Search,Organic Search,0.0,300,2,0,0.0
2026-02-12,Clinica Vantia,Organic Search,Organic Search,0.0,290,7,1,36.23
2026-02-13,Clinica Vantia,Organic Search,Organic Search,0.0,258,4,0,0.0
2026-02-14,Clinica Vantia,Organic Search,Organic Search,0.0,277,12,1,56.07
2026-02-15,Clinica Vantia,Organic Search,Organic Search,0.0,326,20,2,76.88
2026-02-16,Clinica Vantia,Organic Search,Organic Search,0.0,326,10,0,0.0
2026-02-17,Clinica Vantia,Organic Search,Organic Search,0.0,215,5,0,0.0
2026-02-18,Clinica Vantia,Organic Search,Organic Search,0.0,330,11,0,0.0
2026-02-19,Clinica Vantia,Organic Search,Organic Search,0.0,381,22,0,0.0
2026-02-20,Clinica Vantia,Organic Search,Organic Search,0.0,275,11,0,0.0
2026-02-21,Clinica Vantia,Organic Search,Organic Search,0.0,318,8,0,0.0
2026-02-22,Clinica Vantia,Organic Search,Organic Search,0.0,316,15,0,0.0
2026-02-23,Clinica Vantia,Organic Search,Organic Search,0.0,322,12,0,0.0
2026-02-24,Clinica Vantia,Organic Search,Organic Search,0.0,345,6,0,0.0
2026-02-25,Clinica Vantia,Organic Search,Organic Search,0.0,275,8,0,0.0
2026-02-26,Clinica Vantia,Organic Search,Organic Search,0.0,290,3,1,58.39
2026-02-27,Clinica Vantia,Organic Search,Organic Search,0.0,282,16,0,0.0
2026-02-28,Clinica Vantia,Organic Search,Organic Search,0.0,320,16,0,0.0
2026-03-01,Clinica Vantia,Organic Search,Organic Search,0.0,234,8,0,0.0
2026-03-02,Clinica Vantia,Organic Search,Organic Search,0.0,291,10,0,0.0
2026-03-03,Clinica Vantia,Organic Search,Organic Search,0.0,304,7,0,0.0
2026-03-04,Clinica Vantia,Organic Search,Organic Search,0.0,323,9,0,0.0
2026-03-05,Clinica Vantia,Organic Search,Organic Search,0.0,285,5,0,0.0
2026-03-06,Clinica Vantia,Organic Search,Organic Search,0.0,330,10,0,0.0
2026-03-07,Clinica Vantia,Organic Search,Organic Search,0.0,351,16,1,43.8
2026-03-08,Clinica Vantia,Organic Search,Organic Search,0.0,353,12,1,43.94
2026-03-09,Clinica Vantia,Organic Search,Organic Search,0.0,320,14,0,0.0
2026-03-10,Clinica Vantia,Organic Search,Organic Search,0.0,304,13,1,39.87
2026-03-11,Clinica Vantia,Organic Search,Organic Search,0.0,287,15,1,50.78
2026-03-12,Clinica Vantia,Organic Search,Organic Search,0.0,337,10,0,0.0
2026-03-13,Clinica Vantia,Organic Search,Organic Search,0.0,246,4,0,0.0
2026-03-14,Clinica Vantia,Organic Search,Organic Search,0.0,378,15,1,40.03
2026-03-15,Clinica Vantia,Organic Search,Organic Search,0.0,307,14,1,40.43
2026-03-16,Clinica Vantia,Organic Search,Organic Search,0.0,277,14,1,29.11
2026-03-17,Clinica Vantia,Organic Search,Organic Search,0.0,278,4,0,0.0
2026-03-18,Clinica Vantia,Organic Search,Organic Search,0.0,363,13,1,31.84
2026-03-19,Clinica Vantia,Organic Search,Organic Search,0.0,338,8,0,0.0
2026-03-20,Clinica Vantia,Organic Search,Organic Search,0.0,279,7,1,38.32
2026-03-21,Clinica Vantia,Organic Search,Organic Search,0.0,271,7,0,0.0
2026-03-22,Clinica Vantia,Organic Search,Organic Search,0.0,277,4,0,0.0
2026-03-23,Clinica Vantia,Organic Search,Organic Search,0.0,340,9,1,48.74
2026-03-24,Clinica Vantia,Organic Search,Organic Search,0.0,313,5,0,0.0
2026-03-25,Clinica Vantia,Organic Search,Organic Search,0.0,304,9,2,112.66
2026-03-26,Clinica Vantia,Organic Search,Organic Search,0.0,369,13,2,61.85
2026-03-27,Clinica Vantia,Organic Search,Organic Search,0.0,292,9,0,0.0
2026-03-28,Clinica Vantia,Organic Search,Organic Search,0.0,262,9,2,110.56
2026-03-29,Clinica Vantia,Organic Search,Organic Search,0.0,308,6,0,0.0
2026-03-30,Clinica Vantia,Organic Search,Organic Search,0.0,374,18,0,0.0
2026-03-31,Clinica Vantia,Organic Search,Organic Search,0.0,320,14,0,0.0
2026-04-01,Clinica Vantia,Organic Search,Organic Search,0.0,311,15,1,61.22
2026-04-02,Clinica Vantia,Organic Search,Organic Search,0.0,357,10,1,46.51
2026-04-03,Clinica Vantia,Organic Search,Organic Search,0.0,286,10,0,0.0
2026-04-04,Clinica Vantia,Organic Search,Organic Search,0.0,284,8,0,0.0
2026-04-05,Clinica Vantia,Organic Search,Organic Search,0.0,347,10,0,0.0
2026-04-06,Clinica Vantia,Organic Search,Organic Search,0.0,286,9,1,46.98
2026-04-07,Clinica Vantia,Organic Search,Organic Search,0.0,328,8,0,0.0
2026-04-08,Clinica Vantia,Organic Search,Organic Search,0.0,300,10,0,0.0
2026-04-09,Clinica Vantia,Organic Search,Organic Search,0.0,233,9,0,0.0
2026-04-10,Clinica Vantia,Organic Search,Organic Search,0.0,349,14,0,0.0
2026-04-11,Clinica Vantia,Organic Search,Organic Search,0.0,284,7,0,0.0
2026-04-12,Clinica Vantia,Organic Search,Organic Search,0.0,311,9,1,38.61
2026-04-13,Clinica Vantia,Organic Search,Organic Search,0.0,304,2,0,0.0
2026-04-14,Clinica Vantia,Organic Search,Organic Search,0.0,267,12,0,0.0
2026-04-15,Clinica Vantia,Organic Search,Organic Search,0.0,313,10,0,0.0
2026-04-16,Clinica Vantia,Organic Search,Organic Search,0.0,386,7,0,0.0
2026-04-17,Clinica Vantia,Organic Search,Organic Search,0.0,290,10,1,
2026-04-18,Clinica Vantia,Organic Search,Organic Search,0.0,294,12,0,0.0
2026-04-19,Clinica Vantia,Organic Search,Organic Search,0.0,382,13,1,39.89
2026-04-20,Clinica Vantia,Organic Search,Organic Search,0.0,331,9,0,0.0
2026-04-21,Clinica Vantia,Organic Search,Organic Search,0.0,300,14,0,0.0
2026-04-22,Clinica Vantia,Organic Search,Organic Search,0.0,294,4,0,0.0
2026-04-23,Clinica Vantia,Organic Search,Organic Search,0.0,340,12,0,0.0
2026-04-24,Clinica Vantia,Organic Search,Organic Search,0.0,383,12,0,0.0
2026-04-25,Clinica Vantia,Organic Search,Organic Search,0.0,324,13,1,39.35
2026-04-26,Clinica Vantia,Organic Search,Organic Search,0.0,327,7,0,0.0
2026-04-27,Clinica Vantia,Organic Search,Organic Search,0.0,361,6,0,0.0
2026-04-28,Clinica Vantia,Organic Search,Organic Search,0.0,307,10,2,89.94
2026-04-29,Clinica Vantia,Organic Search,Organic Search,0.0,294,18,1,37.87
2026-04-30,Clinica Vantia,Organic Search,Organic Search,0.0,334,11,0,0.0
2026-05-01,Clinica Vantia,Organic Search,Organic Search,0.0,332,11,0,0.0
2026-05-02,Clinica Vantia,Organic Search,Organic Search,0.0,331,14,0,0.0
2026-05-03,Clinica Vantia,Organic Search,Organic Search,0.0,382,18,1,19.67
2026-05-04,Clinica Vantia,Organic Search,Organic Search,0.0,341,9,1,57.51
2026-05-05,Clinica Vantia,Organic Search,Organic Search,0.0,315,20,1,30.89
2026-05-06,Clinica Vantia,Organic Search,Organic Search,0.0,356,17,1,26.26
2026-05-07,Clinica Vantia,Organic Search,Organic Search,0.0,330,10,0,0.0
2026-05-08,Clinica Vantia,Organic Search,Organic Search,0.0,311,11,1,33.16
2026-05-09,Clinica Vantia,Organic Search,Organic Search,0.0,351,11,0,0.0
2026-05-10,Clinica Vantia,Organic Search,Organic Search,0.0,362,9,0,0.0
2026-05-11,Clinica Vantia,Organic Search,Organic Search,0.0,285,13,0,0.0
2026-05-12,Clinica Vantia,Organic Search,Organic Search,0.0,305,8,0,0.0
2026-05-13,Clinica Vantia,Organic Search,Organic Search,0.0,363,4,0,0.0
2026-05-14,Clinica Vantia,Organic Search,Organic Search,0.0,352,12,0,0.0
2026-05-15,Clinica Vantia,Organic Search,Organic Search,0.0,308,12,0,0.0
2026-05-16,Clinica Vantia,Organic Search,Organic Search,0.0,390,10,0,0.0
2026-05-17,Clinica Vantia,Organic Search,Organic Search,0.0,301,14,1,36.14
2026-05-18,Clinica Vantia,Organic Search,Organic Search,0.0,275,8,0,0.0
2026-05-19,Clinica Vantia,Organic Search,Organic Search,0.0,264,8,2,85.06
2026-05-20,Clinica Vantia,Organic Search,Organic Search,0.0,369,12,0,0.0
2026-05-21,Clinica Vantia,Organic Search,Organic Search,0.0,312,11,0,0.0
2026-05-22,Clinica Vantia,Organic Search,Organic Search,0.0,348,21,0,0.0
2026-05-23,Clinica Vantia,Organic Search,Organic Search,0.0,316,11,0,0.0
2026-05-24,Clinica Vantia,Organic Search,Organic Search,0.0,395,10,0,0.0
2026-05-25,Clinica Vantia,Organic Search,Organic Search,0.0,251,13,1,
2026-05-26,Clinica Vantia,Organic Search,Organic Search,0.0,374,7,0,0.0
2026-05-27,Clinica Vantia,Organic Search,Organic Search,0.0,334,8,0,0.0
2026-05-28,Clinica Vantia,Organic Search,Organic Search,0.0,319,7,0,0.0
2026-05-29,Clinica Vantia,Organic Search,Organic Search,0.0,373,12,0,0.0
2026-05-30,Clinica Vantia,Organic Search,Organic Search,0.0,300,9,0,0.0
2026-05-31,Clinica Vantia,Organic Search,Organic Search,0.0,350,7,0,0.0
2026-06-01,Clinica Vantia,Organic Search,Organic Search,0.0,285,10,0,0.0
2026-06-02,Clinica Vantia,Organic Search,Organic Search,0.0,330,14,0,0.0
2026-06-03,Clinica Vantia,Organic Search,Organic Search,0.0,369,11,1,46.05
2026-06-04,Clinica Vantia,Organic Search,Organic Search,0.0,331,13,0,0.0
2026-06-05,Clinica Vantia,Organic Search,Organic Search,0.0,303,6,1,30.25
2026-06-06,Clinica Vantia,Organic Search,Organic Search,0.0,344,11,2,45.08
2026-06-07,Clinica Vantia,Organic Search,Organic Search,0.0,301,19,1,33.81
2026-06-08,Clinica Vantia,Organic Search,Organic Search,0.0,329,11,0,0.0
2026-06-09,Clinica Vantia,Organic Search,Organic Search,0.0,326,12,2,75.21
2026-06-10,Clinica Vantia,Organic Search,Organic Search,0.0,354,14,0,0.0
2026-06-11,Clinica Vantia,Organic Search,Organic Search,0.0,363,9,0,0.0
2026-06-12,Clinica Vantia,Organic Search,Organic Search,0.0,274,9,0,0.0
2026-06-13,Clinica Vantia,Organic Search,Organic Search,0.0,335,13,0,0.0
2026-06-14,Clinica Vantia,Organic Search,Organic Search,0.0,360,15,1,26.08
2026-06-15,Clinica Vantia,Organic Search,Organic Search,0.0,308,12,0,0.0
2026-06-16,Clinica Vantia,Organic Search,Organic Search,0.0,363,7,0,0.0
2026-06-17,Clinica Vantia,Organic Search,Organic Search,0.0,407,12,0,0.0
2026-06-18,Clinica Vantia,Organic Search,Organic Search,0.0,301,14,1,27.72
2026-06-19,Clinica Vantia,Organic Search,Organic Search,0.0,321,10,1,37.96
2026-06-20,Clinica Vantia,Organic Search,Organic Search,0.0,311,16,2,55.56
2026-06-21,Clinica Vantia,Organic Search,Organic Search,0.0,309,11,2,77.85
2026-06-22,Clinica Vantia,Organic Search,Organic Search,0.0,334,15,1,40.77
2026-06-23,Clinica Vantia,Organic Search,Organic Search,0.0,382,10,0,0.0
2026-06-24,Clinica Vantia,Organic Search,Organic Search,0.0,276,8,0,0.0
2026-06-25,Clinica Vantia,Organic Search,Organic Search,0.0,329,9,2,58.98
2026-06-26,Clinica Vantia,Organic Search,Organic Search,0.0,316,9,0,0.0
2026-06-27,Clinica Vantia,Organic Search,Organic Search,0.0,281,6,1,56.04
2026-06-28,Clinica Vantia,Organic Search,Organic Search,0.0,355,7,0,0.0
2026-06-29,Clinica Vantia,Organic Search,Organic Search,0.0,320,12,0,0.0
2026-06-30,Clinica Vantia,Organic Search,Organic Search,0.0,323,8,0,0.0
2026-07-01,Clinica Vantia,Organic Search,Organic Search,0.0,390,13,0,0.0
2026-07-02,Clinica Vantia,Organic Search,Organic Search,0.0,382,10,0,0.0
2026-07-03,Clinica Vantia,Organic Search,Organic Search,0.0,296,11,1,38.77
2026-07-04,Clinica Vantia,Organic Search,Organic Search,0.0,288,10,1,48.29
2026-07-05,Clinica Vantia,Organic Search,Organic Search,0.0,325,9,0,0.0
2026-07-06,Clinica Vantia,Organic Search,Organic Search,0.0,315,6,0,0.0
2026-07-07,Clinica Vantia,Organic Search,Organic Search,0.0,373,10,0,0.0
2026-07-08,Clinica Vantia,Organic Search,Organic Search,0.0,341,5,0,0.0
2026-07-09,Clinica Vantia,Organic Search,Organic Search,0.0,329,14,0,0.0
2026-07-10,Clinica Vantia,Organic Search,Organic Search,0.0,354,10,1,51.54
2026-07-11,Clinica Vantia,Organic Search,Organic Search,0.0,393,9,0,0.0
2026-07-12,Clinica Vantia,Organic Search,Organic Search,0.0,385,10,1,50.65
2026-07-13,Clinica Vantia,Organic Search,Organic Search,0.0,398,11,1,53.27
2026-07-14,Clinica Vantia,Organic Search,Organic Search,0.0,374,13,0,0.0
2026-07-15,Clinica Vantia,Organic Search,Organic Search,0.0,333,6,1,42.54
2026-07-16,Clinica Vantia,Organic Search,Organic Search,0.0,304,13,0,0.0
2026-07-17,Clinica Vantia,Organic Search,Organic Search,0.0,351,16,1,28.42
2026-07-18,Clinica Vantia,Organic Search,Organic Search,0.0,395,8,1,43.77
2026-07-19,Clinica Vantia,Organic Search,Organic Search,0.0,325,12,1,43.64
2026-07-20,Clinica Vantia,Organic Search,Organic Search,0.0,365,18,0,0.0
2026-07-21,Clinica Vantia,Organic Search,Organic Search,0.0,308,7,0,0.0
2026-07-22,Clinica Vantia,Organic Search,Organic Search,0.0,327,10,0,0.0
2026-07-23,Clinica Vantia,Organic Search,Organic Search,0.0,395,12,1,52.29
2026-07-24,Clinica Vantia,Organic Search,Organic Search,0.0,337,4,0,0.0
2026-07-25,Clinica Vantia,Organic Search,Organic Search,0.0,297,14,0,0.0
2026-07-26,Clinica Vantia,Organic Search,Organic Search,0.0,325,5,0,0.0
2026-07-27,Clinica Vantia,Organic Search,Organic Search,0.0,361,9,1,41.03
2026-07-28,Clinica Vantia,Organic Search,Organic Search,0.0,338,13,1,33.27
2026-07-29,Clinica Vantia,Organic Search,Organic Search,0.0,311,5,1,61.26
2026-07-30,Clinica Vantia,Organic Search,Organic Search,0.0,317,4,0,0.0
2026-07-31,Clinica Vantia,Organic Search,Organic Search,0.0,335,8,1,38.44
2025-02-01,Nordfit Equipment,Organic Search,Organic Search,0.0,1405,45,2,75.81
2025-02-02,Nordfit Equipment,Organic Search,Organic Search,0.0,1466,59,4,142.41
2025-02-03,Nordfit Equipment,Organic Search,Organic Search,0.0,1580,41,1,20.07
2025-02-04,Nordfit Equipment,Organic Search,Organic Search,0.0,1753,60,2,50.47
2025-02-05,Nordfit Equipment,Organic Search,Organic Search,0.0,1513,39,1,43.71
2025-02-06,Nordfit Equipment,Organic Search,Organic Search,0.0,1264,46,1,20.87
2025-02-07,Nordfit Equipment,Organic Search,Organic Search,0.0,1323,53,1,38.1
2025-02-08,Nordfit Equipment,Organic Search,Organic Search,0.0,1288,49,3,99.11
2025-02-09,Nordfit Equipment,Organic Search,Organic Search,0.0,1146,31,1,29.24
2025-02-10,Nordfit Equipment,Organic Search,Organic Search,0.0,1212,28,2,48.15
2025-02-11,Nordfit Equipment,Organic Search,Organic Search,0.0,1325,22,0,0.0
2025-02-12,Nordfit Equipment,Organic Search,Organic Search,0.0,1266,32,0,0.0
2025-02-13,Nordfit Equipment,Organic Search,Organic Search,0.0,1654,44,3,
2025-02-14,Nordfit Equipment,Organic Search,Organic Search,0.0,1473,49,1,32.08
2025-02-15,Nordfit Equipment,Organic Search,Organic Search,0.0,1154,30,0,0.0
2025-02-16,Nordfit Equipment,Organic Search,Organic Search,0.0,1640,62,2,48.41
2025-02-17,Nordfit Equipment,Organic Search,Organic Search,0.0,1459,42,1,25.48
2025-02-18,Nordfit Equipment,Organic Search,Organic Search,0.0,1491,67,3,83.96
2025-02-19,Nordfit Equipment,Organic Search,Organic Search,0.0,1217,33,1,25.84
2025-02-20,Nordfit Equipment,Organic Search,Organic Search,0.0,1423,34,1,27.43
2025-02-21,Nordfit Equipment,Organic Search,Organic Search,0.0,1275,32,0,0.0
2025-02-22,Nordfit Equipment,Organic Search,Organic Search,0.0,1608,48,0,0.0
2025-02-23,Nordfit Equipment,Organic Search,Organic Search,0.0,1654,76,0,0.0
2025-02-24,Nordfit Equipment,Organic Search,Organic Search,0.0,1563,36,3,117.81
2025-02-25,Nordfit Equipment,Organic Search,Organic Search,0.0,1375,36,2,73.77
2025-02-26,Nordfit Equipment,Organic Search,Organic Search,0.0,1528,29,2,64.62
2025-02-27,Nordfit Equipment,Organic Search,Organic Search,0.0,1421,34,1,37.76
2025-02-28,Nordfit Equipment,Organic Search,Organic Search,0.0,1509,31,0,0.0
2025-03-01,Nordfit Equipment,Organic Search,Organic Search,0.0,1409,56,2,54.85
2025-03-02,Nordfit Equipment,Organic Search,Organic Search,0.0,1562,53,2,69.43
2025-03-03,Nordfit Equipment,Organic Search,Organic Search,0.0,1325,47,2,65.04
2025-03-04,Nordfit Equipment,Organic Search,Organic Search,0.0,1595,55,5,133.27
2025-03-05,Nordfit Equipment,Organic Search,Organic Search,0.0,1498,43,0,0.0
2025-03-06,Nordfit Equipment,Organic Search,Organic Search,0.0,1677,56,3,96.45
2025-03-07,Nordfit Equipment,Organic Search,Organic Search,0.0,1540,31,3,83.09
2025-03-08,Nordfit Equipment,Organic Search,Organic Search,0.0,1500,28,2,25.51
2025-03-09,Nordfit Equipment,Organic Search,Organic Search,0.0,1459,32,0,0.0
2025-03-10,Nordfit Equipment,Organic Search,Organic Search,0.0,1603,66,1,28.88
2025-03-11,Nordfit Equipment,Organic Search,Organic Search,0.0,1573,52,3,100.94
2025-03-12,Nordfit Equipment,Organic Search,Organic Search,0.0,1539,51,1,25.71
2025-03-13,Nordfit Equipment,Organic Search,Organic Search,0.0,1450,25,0,0.0
2025-03-14,Nordfit Equipment,Organic Search,Organic Search,0.0,1334,46,2,43.53
2025-03-15,Nordfit Equipment,Organic Search,Organic Search,0.0,1457,57,2,
2025-03-16,Nordfit Equipment,Organic Search,Organic Search,0.0,1648,61,1,44.48
2025-03-17,Nordfit Equipment,Organic Search,Organic Search,0.0,1388,35,2,62.4
2025-03-18,Nordfit Equipment,Organic Search,Organic Search,0.0,1485,54,1,41.04
2025-03-19,Nordfit Equipment,Organic Search,Organic Search,0.0,1353,31,0,0.0
2025-03-20,Nordfit Equipment,Organic Search,Organic Search,0.0,1453,69,1,31.54
2025-03-21,Nordfit Equipment,Organic Search,Organic Search,0.0,1429,28,1,15.56
2025-03-22,Nordfit Equipment,Organic Search,Organic Search,0.0,1634,69,2,47.39
2025-03-23,Nordfit Equipment,Organic Search,Organic Search,0.0,1716,47,2,48.33
2025-03-24,Nordfit Equipment,Organic Search,Organic Search,0.0,1362,37,1,42.31
2025-03-25,Nordfit Equipment,Organic Search,Organic Search,0.0,1637,62,2,58.72
2025-03-26,Nordfit Equipment,Organic Search,Organic Search,0.0,1298,40,2,66.48
2025-03-27,Nordfit Equipment,Organic Search,Organic Search,0.0,1492,51,4,120.81
2025-03-28,Nordfit Equipment,Organic Search,Organic Search,0.0,1585,42,2,100.96
2025-03-29,Nordfit Equipment,Organic Search,Organic Search,0.0,1326,35,3,93.08
2025-03-30,Nordfit Equipment,Organic Search,Organic Search,0.0,1237,21,0,0.0
2025-03-31,Nordfit Equipment,Organic Search,Organic Search,0.0,1483,69,1,25.51
2025-04-01,Nordfit Equipment,Organic Search,Organic Search,0.0,1580,52,3,64.66
2025-04-02,Nordfit Equipment,Organic Search,Organic Search,0.0,1484,66,1,45.03
2025-04-03,Nordfit Equipment,Organic Search,Organic Search,0.0,1431,59,3,77.56
2025-04-04,Nordfit Equipment,Organic Search,Organic Search,0.0,1203,51,2,41.17
2025-04-05,Nordfit Equipment,Organic Search,Organic Search,0.0,1373,48,1,29.43
2025-04-06,Nordfit Equipment,Organic Search,Organic Search,0.0,1468,36,1,33.56
2025-04-07,Nordfit Equipment,Organic Search,Organic Search,0.0,1299,47,2,55.1
2025-04-08,Nordfit Equipment,Organic Search,Organic Search,0.0,1290,27,1,26.05
2025-04-09,Nordfit Equipment,Organic Search,Organic Search,0.0,1411,49,0,0.0
2025-04-10,Nordfit Equipment,Organic Search,Organic Search,0.0,1334,25,0,0.0
2025-04-11,Nordfit Equipment,Organic Search,Organic Search,0.0,1406,62,0,0.0
2025-04-12,Nordfit Equipment,Organic Search,Organic Search,0.0,1226,34,3,133.61
2025-04-13,Nordfit Equipment,Organic Search,Organic Search,0.0,1563,49,1,26.94
2025-04-14,Nordfit Equipment,Organic Search,Organic Search,0.0,1816,81,2,55.66
2025-04-15,Nordfit Equipment,Organic Search,Organic Search,0.0,1417,52,1,42.76
2025-04-16,Nordfit Equipment,Organic Search,Organic Search,0.0,1297,53,0,0.0
2025-04-17,Nordfit Equipment,Organic Search,Organic Search,0.0,2156,96,1,22.69
2025-04-18,Nordfit Equipment,Organic Search,Organic Search,0.0,1506,77,3,82.31
2025-04-19,Nordfit Equipment,Organic Search,Organic Search,0.0,1572,50,1,26.26
2025-04-20,Nordfit Equipment,Organic Search,Organic Search,0.0,1342,59,1,26.31
2025-04-21,Nordfit Equipment,Organic Search,Organic Search,0.0,1473,27,1,22.65
2025-04-22,Nordfit Equipment,Organic Search,Organic Search,0.0,1501,40,3,90.91
2025-04-23,Nordfit Equipment,Organic Search,Organic Search,0.0,1579,37,0,0.0
2025-04-24,Nordfit Equipment,Organic Search,Organic Search,0.0,1531,44,0,0.0
2025-04-25,Nordfit Equipment,Organic Search,Organic Search,0.0,1511,84,3,95.73
2025-04-26,Nordfit Equipment,Organic Search,Organic Search,0.0,1283,61,1,29.88
2025-04-27,Nordfit Equipment,Organic Search,Organic Search,0.0,1584,41,2,53.38
2025-04-28,Nordfit Equipment,Organic Search,Organic Search,0.0,1301,41,0,0.0
2025-04-29,Nordfit Equipment,Organic Search,Organic Search,0.0,1571,69,0,0.0
2025-04-30,Nordfit Equipment,Organic Search,Organic Search,0.0,1509,56,1,22.29
2025-05-01,Nordfit Equipment,Organic Search,Organic Search,0.0,1647,45,2,37.96
2025-05-02,Nordfit Equipment,Organic Search,Organic Search,0.0,1474,38,0,0.0
2025-05-03,Nordfit Equipment,Organic Search,Organic Search,0.0,1544,62,3,96.42
2025-05-04,Nordfit Equipment,Organic Search,Organic Search,0.0,1649,48,4,156.43
2025-05-05,Nordfit Equipment,Organic Search,Organic Search,0.0,1501,45,0,0.0
2025-05-06,Nordfit Equipment,Organic Search,Organic Search,0.0,1347,56,3,90.08
2025-05-07,Nordfit Equipment,Organic Search,Organic Search,0.0,1266,40,3,101.96
2025-05-08,Nordfit Equipment,Organic Search,Organic Search,0.0,1358,62,3,
2025-05-09,Nordfit Equipment,Organic Search,Organic Search,0.0,1751,49,2,70.51
2025-05-10,Nordfit Equipment,Organic Search,Organic Search,0.0,1679,48,5,182.78
2025-05-11,Nordfit Equipment,Organic Search,Organic Search,0.0,1541,57,1,44.06
2025-05-12,Nordfit Equipment,Organic Search,Organic Search,0.0,1514,28,1,24.71
2025-05-13,Nordfit Equipment,Organic Search,Organic Search,0.0,1399,41,1,25.63
